x,y
520.44116,224.68823
515.95544,210.6188
515.1746,199.45238
517.4836,197.27869
518.4828,197.8793
517.6565,194.7087
515.94763,188.91905
515.1693,185.31102
511.88095,186.06462
507.49225,186.60077
503.43283,186.2388
499.4762,184.33333
495.7456,183.73685
491.84067,188.42308
486.60938,190.60156
482.2015,189.68657
481.37878,186.75757
476,184.71591
474.6389,183.09259
471.64816,184.61111
472.92307,186.23077
468.14383,191.29453
464.80768,194.48901
463.55063,198.61392
463.08066,202.87097
463.32,204.78
463.3,203.85
461.525,199.475
461.80612,193.98979
463.1346,188.9423
462.60526,182.71053
465.30646,175
468.7069,173.46552
475.1154,176.07692
481.69354,177.46774
487.875,179.3125
492.3889,175.94444
493.65384,171.96153
493.5,171.75
496.75,175.5
496.625,179.375
495,180.05556
493.2143,180
490.82144,184.25
492.21014,190.13768
495.7093,196.32558
500.87332,197.63333
505.86667,197.45
509.6143,196.75714
512.9415,194.66884
517.0867,190.68666
520.3169,187.88028
523.0443,186.5
524.1047,187.30232
523.4778,189.01111
521.6518,194.01785
519.0892,199.2907
517.10657,202.86885
516.38806,205.95523
519.2647,206.10504
526.4091,200.06818
534.7632,190.26315
545.25,181
549.7727,181.08182
551.34,185.11333
550.3767,187.23973
551.7549,186.73529
552.6053,185.76315
552.2033,183.88461
551.1355,182.32243
549.86536,182.42308
549.67145,181.87143
550.29645,183.27876
550.2686,185.93802
550.92975,185.60744
552.518,184.24774
553.81067,184.7233
555.285,184.57527
557.709,181.70895
560.9762,177.0238
564.7857,173.5
567,172
572,177
569,184
579.5,187.5
585.7973,184.45946
594.3047,180.76562
603.29034,176.04839
611,174
619,178
625,175
626,178
625,179
627,174
630,172
634,170
636.5419,167.80367
640.15656,165.0303
645.85205,163.62755
652.5769,162.18205
658.1142,160.97716
663.12354,159.31177
665.5432,156.55405
668.25134,152.47298
668.8804,150.3957
667.2226,154.19032
667.15735,156.72377
670.49274,155.76811
673.9326,154.74823
675.6679,156.06934
674.6101,159.43578
674.93823,162.79213
677.7941,163.5
683.3889,165.5238
690.5833,168.73077
699.3848,173.00262
699,165
716,182
718,188
718,196
720,202
724,206
730.2143,209.33163
736,211
742,212
747,215
750.80054,220.5829
755.5324,226.71622
761.7513,231.50523
770.30206,238.21355
778,247
784,256
790,263
798,268
800,271
802.67804,273.64136
809.22864,275.36432
820,276
828,276
832,275
835,274
839,274
847,274
856,272
864,270
869,265
868,260
872,253
874,248
874,246
877.0526,247.1842
878.9762,248.86508
884.0106,251.42554
891.90204,254.18845
898,256
900,256
898.4123,259.28946
895.8664,265.6832
902.50854,271.6282
912.6374,272.93512
917.3595,269.33472
919.9741,264.18103
922.4382,260.76804
926.4032,260.23117
925.6739,259.97827
924.9138,259.05173
925.4286,259.7857
928.1667,263.16666
929.5,262.7857
930,260.5
928.4259,258.9074
928.6724,259.4655
932.7143,261
937.3823,260.08823
940.6923,255.6923
944.86365,251.25
951.3611,250.11111
959.0862,251.77586
968.87036,253.87038
978.8333,253.31482
987,253
988.2447,252.96808
983.36664,253.23334
978.9,253.94
972.75,255.22223
965.4394,255.19698
961.93243,255.25676
958.4,254.12
953.5806,251.54839
948.55634,250.20422
943.2015,249.93283
934.88556,250.10242
925.7198,250.56593
917.9343,250.5
909.7472,250.3427
902.5854,251.06097
896.4853,252.35294
889.4661,254.51695
880.0783,256.8012
871.63336,258.76666
866.9667,260.55927
864.29034,263.69354
858.0917,268.43332
849.9803,274.38977
843.83636,281.97272
841.1712,289.89725
838.9516,297.91934
834.23914,306.8913
829.6111,317.22223
826.7,328.9
827.8,338.3
832.5,348
838.7973,356.6081
844.9583,366.1389
851.0422,376.05423
860.0714,386.7768
866.55225,396.43283
869.3013,405.67947
867.8466,414.85794
865.83514,425.2198
863.30615,433.59692
861.79474,438.06842
861,436
861.0347,434.9385
862.535,433.835
865,434
869,434
870,434
869,434
868,434
868,434
868,433
868,434
869,432
869,430
869,428
868,428
868,428
865,428
866,426
868,419
873,415
876,408
881,404
884,402
883,403
881,404
878,403
877,400
876,395
874,390
875,384
878,381
882,374
887,366
888,359
886,356
886,355
890,357
896,359
899,358
902,356
912,354
922,356
927,354
934,355
939.23096,355.99237
945.5,357.08792
948.8016,355.55292
950.92224,353.65555
952.86664,353.58334
955.23444,353.99152
955.88727,353.18207
957.85803,352.79013
962.2273,353.20908
968.25757,353.96667
975.19025,355.6685
974.46173,356.1612
970.99744,356.53076
969.8538,359.81796
970.5553,364.8769
970,368
968.6055,369.22778
965.43823,367.28088
962.7649,365.67297
963.84033,367.46335
965.76904,370.54062
968,372
970,373
972,374
974,376
976,378
974,380
973.37115,381.30927
970,384
966.2912,387.85715
963.33673,392.5306
963.5101,398.9975
958.30524,402.00525
954.81055,404.5316
953.41895,405.93243
953.71576,407.0579
953,409
951,412
947,413
946,414
947,416
950,416
954,417
956,416
957,416
956,415
954,416
953,416
952,415
954,414
955,409
957,408
956,406
956,406
956,404
958,401
958,400
958,400
958,400
960,398
958,395
958,394
957,392
959,388
961,382
961,377
958,376
956,374
956,371
956,368
952,366
948,360
948,357
950,354
951,353
953,350
957,348
958,342
960,342
958,342
957,342
960,338
962,335
960,337
958,338
956,336
958,331
960,330
960,331
960,330
957,326
956,320
956,318
957,320
956,320
954,320
953,315
954.5969,315.2398
958.44415,315.72842
959.75,313.1837
960.8571,310.12088
962,312
966,316
971.17566,316.31622
977.59894,315.38022
983.12756,317.5408
986.43585,318.5214
989.47394,317.52084
992.0829,317.40286
994.7917,319.2976
998.16846,323.46194
999.7717,327.20108
997.88635,329.0284
996.80975,329.90762
994.9213,331.32022
992.06903,333.30664
992.3299,335.7732
990,339.64737
989.90607,343.0381
990,343
990.29474,344.66843
991,344
992,342
992.2296,342.7755
991.74744,342.78867
989.6781,341.637
991.0541,339.8243
992.15674,340.29105
992.0797,340.4565
990.93475,338.93478
989.4863,338.4863
989.0397,337.89682
986.3197,336.38525
980.34,335.52667
969.0857,336.8143
955.4659,341.6591
940.477,349.95978
923.29785,360.32977
905.3333,371.54443
889.03784,380.0462
875.49176,385.36777
863.508,388.868
854.854,393.24338
849.45557,397.66296
848.8125,400.83035
848.371,402.75
846.3828,404.10938
843.5574,406.88525
837.7951,411.11475
829.8579,416.9737
823.9433,421.64432
820.73157,422.57367
819.247,425.03012
816.5,428.62048
810.9881,433.9524
803.2234,438.45746
793.66473,441.87646
786.80524,445.2579
782.4425,447.99426
778.88556,454.90964
776.02563,460.84616
774.2595,469.87976
773.79,482.82
772.5,496.56595
769.18933,508.66504
763.9167,518.4405
757.0128,528.7564
749.23566,537.1667
740.36664,543.64667
733.0238,545.369
729.0571,545.2286
725.7308,541.4039
719.68604,540.1047
714.5208,540.8333
713.93634,545.66364
717.9386,548.0088
722.4825,551.1842
724.0606,553.4091
722.80646,556.0484
721.2838,561.5
721.1286,565.5714
722.0765,570.1941
724.2222,573.0222
726.5206,573.45874
728.3641,574.3835
728.4293,575.298
727.55206,577.625
727.2228,579.33167
729.7447,580.21277
731.0283,581.34906
730.7936,582.6101
728.663,581.48914
727.625,578.5909
726.8171,580.87805
725.91113,585.45557
729.1185,589.41754
730.9956,591.75665
729.6818,593.24243
725.3774,593.8679
722.45654,593.2478
722.83026,594.02295
724.7449,594.5816
725.92224,594.54443
725.5857,590.94763
726.15344,588.5099
728.96936,587.62244
730.0806,587.457
728.4663,588.61237
726.6023,590.01135
725.0934,593.37915
721.0946,593.1126
718.01306,592.3174
717.11346,591.32355
718.09814,592.64954
721.69794,590.82294
722.41113,589.4
720.9151,588.9434
719.3333,586.1556
719.3765,580.9568
720.6852,579.4506
721.37836,583.7838
724.5,590.67285
729.08105,597.58105
731.48834,600.5814
730.18115,604.6449
728.13495,611.6429
729.18115,618.6884
733.21014,625.87683
737.57574,632.4545
740.4677,640.1613
743.0345,647.87933
746.92426,658.3485
749.3615,666.7
751.3772,672.7105
753.39655,677.7069
755.03705,683.05554
755.7742,688.8387
756.6299,690.74677
757.62305,688.7
758.558,685.23914
759.11536,682.11536
757.9861,683.25
755.85614,683.6781
752.87036,681.6975
749.7025,676.7785
746.21234,670.5
741.3674,664.2755
734.15936,663.0604
729.12885,663.46906
725.6556,663.8778
723.549,668.2451
722.8571,670.9911
721.7339,670.60486
719.54956,667.9463
716.4018,665.4911
716.0093,664.39813
715.661,662.04236
717.07294,656.9375
718.71,648.44
717.94183,645.1977
717.8444,639.7111
714.1022,633.8333
705.6489,628.18085
695.543,623.715
687.25,621.06525
681.5874,618.21844
676.65533,614.87866
673.73895,613.323
669.39886,615.7472
665.6605,619.40125
662.89795,622.0204
657.4405,625.0714
651.8375,627.4875
646.9286,629.5659
641.8143,630.8571
637.1049,629.00616
633.05,623.8125
630.71686,611.2229
629.8625,594.0125
625.5886,579.4114
621.1582,568.13293
614.36664,559.06
607.4048,552.3333
601.18317,547.80695
595.10394,545.29205
589.9066,543.6429
584.2451,540.87256
583.3763,537.25256
578.1882,534.60754
572.0455,533.6818
566.1974,534.8026
557.4294,536.9588
549.9804,538.2059
544.0972,541.1528
535.35,546.4875
524.9815,550.3395
513.12024,553.7658
502.8857,558.4857
493.3889,562.125
485.21643,566.26117
473.89438,569.1479
463.07144,571.2619
460.72974,571.91895
458.48413,572.51587
455.475,573.175
448.5,575.5
444.84546,579.57275
445.56976,583.9651
448.23334,587.73334
452.83334,589.94446
455,590
451.35715,589.6429
441.71875,589.625
432.94897,589.3571
424.33823,591.1323
419.82925,594.64636
415.6059,597.77057
412.0269,599.57526
408.2396,601.2083
407.74744,600.8917
408.51962,597.34314
410.62048,593.57227
416.61594,584.442
425.11905,570.8016
432.57043,556.1479
438.64432,542.933
446.6031,529.6134
454.1184,515.7763
459.18292,500.32925
460.625,486.65625
461.71497,479.50934
462.8524,478.3857
463.76315,475.2763
462.2353,468.0147
459.58,460.24667
459.79114,456.9304
459.03333,455.99335
456.64285,456.0357
450.02728,452.68182
441.2255,450.7745
434.91666,454.4375
428.9468,458.8617
422.92856,459.88095
420.29544,457.75
420.75,454.075
423.92856,454.27142
431.5,460.12964
439.42593,466.9074
448.125,473.75
459,483.5
471,493
484,504
501,518
510,529
521,542
527.625,553.375
530.2143,562
533.5,570.9091
535.53845,578.6539
535.5789,585.4737
532.20966,591.79034
525.61536,596.6539
517.6905,598.3571
509,597
500.5,598.7
497,598.5
490.75,601.1667
479,604
466.66666,604.3333
457,605
448.9,607.3
441.3,608.9
430.1,611.43335
420.42593,613.9074
412.18628,613.9314
408.9375,610.875
406.1857,606.54285
403.76532,600.7449
403.33145,594.7135
403.98193,588.9458
405.2912,581.9835
406.1154,576.2033
407.42957,572.90845
408.75974,571.6688
407.5,569
406.43024,563.093
406.94318,559.0341
406.80508,559.68646
405.2097,559.19354
405.4222,562.73334
404.8846,563.49036
407.86084,564.20105
414.4647,566.3941
417.57318,568.35364
418.5,568.6667
420.8587,568.1413
423.83334,567.38544
428.8398,563.0922
436.6758,553.55493
447.14706,541.2549
459.48877,527.882
468.8125,514.4875
474.36365,503.31818
480.58954,496.52985
489.0893,493.39285
496.75806,491.08066
504.75,489.82144
514.875,488.95834
527.56665,487.23334
542.05554,484.83334
554,483.5
564,484
572,485
576,487
577,485
571,483
575,477
571.5,467.7
568,456.1
565.56665,443.3
564.43335,431.36667
564.91174,418.38235
565.8077,406.46155
565.6905,395.7381
565.10974,385.76828
563.8269,377.67307
564.95654,375.93478
568.9681,378.15958
576.4783,381.58694
587.5448,384.45523
598.8929,387.34525
609.95,391.78
620.8762,396.5891
633.22644,400.19812
647.22974,404.01352
662.5174,404.01303
675.35834,402.11667
685.46124,401.60852
691.5707,403.3889
695.9359,406.16666
697.9783,405.67392
696.8293,404.86584
695.7471,405.12354
697.6696,405.83035
702.2969,403.42188
706.4633,402.39908
709.8077,402.15384
715.6923,402.76923
717.5185,403.50925
720.90985,403.7131
724.33,404.21
728.31445,405.22165
731.7479,407.73965
734.9375,411.4018
736.12244,416.1837
736.95,421.225
734.19525,423.0619
731.1316,425.67896
729.3081,428.89395
732.8585,429.38678
737.5323,429.00537
738.85925,432.0728
739.5947,434.15262
741.869,434.63095
745.78,434.87332
752.38525,439.5164
755.375,444.84723
759.86584,450.31708
766.98236,451.7
772.4405,449.07144
775.74286,445.1857
776.8494,441.48795
777.94116,438.39706
783.3116,433.471
790.8049,429.09756
800.4146,425.09756
808.55817,423.38373
814.38464,424.46155
820.6695,424.90677
826.3095,421.6746
834.6412,419.07648
837.0455,418.0341
837.2432,416.5946
838.7754,415.21014
842.0147,414.75
844.3472,414.0139
848.1049,409.6358
849.75,405.35294
849.3831,405.37012
848.0325,408.25323
848.7381,409.10318
849.6129,409.90323
850.0833,414.59723
849.60345,422.0862
848.5816,429.37756
849.20215,436.2447
852.8947,441.5
856.3,444.5
854.5357,445.82144
854.0833,446.75
856.9286,447.35715
861.5,445.83334
866.5,443.5
868,441
874,442
874,443
875,443
879,442
880,440
878,436
880,433
882,428
884,428
889,427
896,426
902,424
909,420
916,415
925,413
934.6111,412.72223
944.4524,412.3095
951.5909,413.5909
956.2826,416.41306
960.5625,417.3125
965.07574,417.25757
969.04,418.1
970.59576,419.15958
959.04736,418.8684
947.13336,417.1
943.1047,416.3721
941.1344,415.7903
942.32666,417.40668
942.25,419.6842
938.26636,423.1542
931.75665,425.94247
926.10834,427.71667
919.2402,430.35828
908.9108,437.52325
897.09393,448.63333
882.2,471.14
868.40826,493.81192
854.9,515.8684
844,531
838.8333,536.73334
837.54285,547
836.9923,550.2077
838.0783,550.74097
839.9058,552.12317
839.13416,552.3415
834.8861,552.7277
829.45,550.91
824.5921,546.9342
820.41547,544.89435
815.0395,543.8289
807.64703,542.82355
798.3493,538.91095
788.7931,534.18964
780.1852,530.62964
774.886,528.0263
770.56525,524.1739
767,519.625
765.4318,515.5
764.5182,511.6091
764.1786,508.32144
763.53925,503.81372
761.9828,498.94827
763.3148,495.5926
765.48486,492.86365
770.4268,492.85367
774.17645,493.93137
773.2619,495.1
770.1667,493.89838
767.7308,490.68805
765.1177,485.66666
762.55615,479.98315
758.81323,474.51205
754.3947,469.9386
750.92426,465.74243
746.5833,461.33334
743,460
743,455
744.7,453.2
741.6,450.05
734.78125,449
725.5606,448.83334
718,449.5
714.4487,449.78204
713.8158,451.4737
713.4143,452.7
712.13635,454.25757
713.6053,457.8684
715,463.5
715.8939,469.98486
715,475.1842
712.5909,478.02274
709.5351,480.307
706.9039,484.69232
704.21155,488.67307
700.1229,489.12296
695.46,488.39334
691.6918,488.774
691.0909,489.39395
692.6,487.1625
694.6566,482.33133
697.1705,477.4091
701.09155,476.19016
706.19696,476.12122
709.42535,473.93283
709.6974,471.17105
709.1338,470.37323
709.9898,472.9898
713.3611,478.6111
717.5,485.34616
720.6429,490
720.5833,489.41666
718.18964,485.94827
718,486
716.6539,483.52563
713.21155,477.67307
711.2931,471.44827
711.11536,466.93076
710.7055,461.97946
710.6205,457.21085
712.7692,453.58975
715.5548,452.08905
715.2907,449.16278
712.9316,445.19473
710.82654,442.9898
710.1701,442.98453
709.1277,442.23404
708.0514,438.52805
706.94165,432.86667
707.77435,429.18143
712.5179,431.60715
720.5851,439.06384
731.68463,448.66922
743,457
751.5,464.5
760,467
770.7,465.1
780.9211,465.6579
789.0806,463.91934
799.1591,464.56818
809.05554,468.62698
815.57227,475.8494
819.4773,482.06818
821.9779,488.54425
819.7959,492.07144
815.95874,491.05963
815.3173,490.1346
815.1803,489.81146
814.80273,490.33487
816.0248,493.27228
812.32904,497.6111
806.5513,503.42307
799.0887,506.4355
793.564,503.724
789.66547,496.5
787.0484,488.42743
783.62054,476.47873
778.71497,458.81775
773.96954,438.03912
769.02295,417.66513
766.4912,401.4035
765.77026,388.98648
766.1949,379.5339
765.3585,371.79245
765.7762,366.3
761.15753,364.6507
760.4029,362.23785
757.15216,359.23914
753.75885,357.1588
751.7,358.4158
748.7737,364.01578
744.4524,369.16666
738.55,374.325
734.3461,377.46155
731.75,378.91177
730.1377,382.4855
728.2778,385.8889
727.7537,387.66418
727.1857,386.55713
728.2416,383.57864
731.1977,381.5465
733.21265,381.0747
732.52325,383.11627
730.3842,386.8684
728.4341,390.26923
726.86456,391.5521
724.04443,391.4222
721.2755,391.34692
718.3312,390.4091
713.39746,389.48718
709.0467,389.44666
707.23334,388.71667
705.5755,387.00943
703.7432,385.0946
703.1818,382.3409
704.4091,377.63635
709.3313,371.3554
714.4496,363.9958
717.1226,356.11322
716.49146,346.9017
711.68823,338.3353
706.0714,330.13736
703.451,323.049
703.2589,317.88394
703.4794,314.29382
700.81647,309.1962
700.54443,303.1111
702.8158,297.4649
703.7923,292.80768
704.95,290.3625
705.76227,291.53278
704.2,293.14285
704.78125,295.25
704.2536,290.471
704.08026,292.56174
705.76227,295.9754
705.6682,298.63083
707.1695,298.21185
706.96906,298.76547
706.3333,299.64035
705.33636,299.97272
702.3947,302.9123
699.61224,303.40817
698.2547,301.86792
697.01135,301.30682
695.3289,299.0658
691.4516,294.46774
685.3077,290.01923
674.1951,285.87805
662.99426,283.06323
653.26746,282.33722
644.6045,283.23135
636.87335,284.38
631.3977,286.4659
627.09784,290.97827
623.94446,296.53705
621.35895,302.65384
618.9872,305.56412
616.8976,304.04218
615.11536,301.26923
613.15686,299.82352
610.12244,299.66327
608.3764,301.309
607.3969,303.5309
606.34467,306.00485
606,310
605.2284,314.56174
603.9516,319.12903
602.5217,322.84784
602.2778,323.6111
603.9194,321.46774
605.5,318.9375
606.0806,318.0484
604.6,318.75
603.6556,318.03333
606.6,315.2
612.35364,315.37805
619.06946,317.77777
624.7632,322.0614
629.07355,326.7647
633.8623,334.39856
643.1667,339.6389
653.3111,342.84445
660.20294,345.79703
664.7549,349.0098
666.3713,353.3614
666.06525,356.6913
665.0139,360.56946
664.7341,363.27658
665.35297,367.12744
664.6165,369.63593
661.8617,369.61703
657.9231,368.1282
655.81744,365.92856
656.19336,363.91333
657.12665,363.55334
659.7195,363.65854
663.8516,364.46704
667.89624,368.43396
670.86035,374.01352
673.88983,379.49152
678.7522,384.0826
682.0867,387.56668
682.5,389.59918
679.04236,390.41525
674.86426,390.94287
669.86914,390.8423
665.9342,391.38815
662.0147,392.80148
656.6857,394.9643
650.89844,396.4297
645.9322,398.6695
639.9421,402.26843
633.1842,405.6316
628.6429,408.52042
623.6667,409.375
620.125,410.9375
620.3421,410.6579
624.5,409.5
631.65625,408.09375
640.6,407.31668
651.4877,406.48764
659.7455,405.58182
664.3889,404.37878
666.0593,403.3729
667.8719,402.68182
669.9872,402.98718
671.33167,403.85645
673.73364,407.85513
678.63403,414.25256
683.3169,418.1338
683.4718,416.9507
685.9375,414.71875
691.87,414.02
699.60986,415.54395
705.625,419.05554
712.5909,421.56494
720.7987,423.82468
727.6236,425.65732
733.73376,426.53897
738.1866,427.21643
745.85895,428.20514
752.6358,429.40125
760.4178,430.00684
767,429.66666
770.8953,427.26746
771.93036,423.67722
773.2973,419.83783
774.7069,416.4885
774.5625,414.8
770.0526,413.39474
763.5241,411.33133
756.13855,408.8012
746.3295,405.625
736.0542,401.43976
726.4753,393.73456
717.9177,383.3734
709.09784,370.2935
701.95,357.35
696.14075,346.42233
690.65265,337.37787
685.3017,332.10345
678.0833,331.14816
671.975,333.06668
669.0391,336.95218
669.08093,343.36667
673.5115,352.05173
674.9595,354.54053
680.8125,365.28125
685.31134,365.3113
694.1882,362.82257
693.3485,358.4697
689.70514,358.6453
686.5088,358.3772
684.8802,357.41736
683.37067,357.68103
682.39526,358.16666
681.3738,354.9272
680.99493,351.86365
677.76416,349.6887
673.8874,346.61713
670.99036,346.77884
669.25,350.11365
667.5964,353.7289
665.8398,356.5291
666.10394,358.00494
667.2912,358.37912
666.4011,356.15933
667.18695,355.43912
666.6827,354.01923
665.91113,352.9889
661.8815,351.87112
662.5,354
663.7477,356.58258
664.3246,361.4123
663.332,365.676
660.7917,370.5764
658.9031,372.58527
655.36206,373.02585
651.0146,372.58737
646.19464,371.4313
642.0877,370.54385
638.9828,368.51724
634.8077,365.69232
629.4365,361.57938
621,354
613.79785,344.0532
602.25,336.25
590.25,331.25
581.1667,328.16666
575.1667,327.25
568,326
566,328
560,329
553,335
556,331
553,330
551,328
544,330
541,332
537.1667,334.83334
532.9167,336.75
528.6429,339.83334
523.0161,343.17743
515.38574,346.1857
507.13416,347.62195
501.25,345.21155
496.53775,339.93396
492.7456,333.39474
490.19232,327.76923
488.78888,323.36667
487.67648,318.51962
487.1,315.08
487.28723,312.0532
488.12964,310.53705
489.76416,310.63208
491.06604,309.95282
492.5,309.08823
492.46722,314.41803
490.24026,323.14935
486.97778,329.27777
486.94186,330.96512
491.17123,330.86987
497.57693,334.08975
502.6954,339.83334
506.8095,345.09525
512.60254,349.7436
520.58,355.58
529.2222,364.70834
537.3182,376.96753
545.65717,388.42856
555.17694,395.7923
564.5323,399.5
572.775,400.65
580.4474,399.44736
587,395
588,392
594.2,383.65
594.22095,371.05814
589.3305,356.3305
582.0714,342.1
571.46387,329.69278
558.7991,318.48132
549.536,308.03152
548.1339,304.42856
551.61365,303.0341
557.2634,299.1559
562.7083,292.5625
565.5857,285.5
563.8958,281.7604
562.71875,277.7604
563.431,270.23563
565.2957,261.81183
565.125,256.92188
563.0833,254.06944
564.26056,250.17606
568.2659,246.71277
570.3734,245.33545
570.7963,243.64815
569.64813,240.67284
569.70514,238.48718
572.34,238.52667
572.64087,237.38733
573.582,235.89345
573.34375,235.625
570.87335,238.04666
566.74,242.7
565.44366,245.23239
566.1212,247.39394
569.5,248.96153
567.3246,243.5351
567,240.58064
564.0263,238.83333
558.0714,239.76785
552.64514,241.32259
550.8823,242.11765
547.3868,239.59435
546.1923,237.67308
544.6404,236.97368
541.5469,236.65625
534.23846,239.86923
525.6549,243.45775
516.52704,245.8108
506.75,248.9
503.4565,254.93478
495.30823,259.70547
483.74,262.75333
470.64285,263.23627
462.1837,266.23468
457.09573,271.40427
453.9557,275.94302
451.4899,277.5606
448.57144,276.8857
444.53174,278.6905
439.55798,280.64493
433.7262,279.7738
428.27026,282.8784
421.32053,288.51282
413.62903,292.40323
405.60605,292.86365
399.15823,293.32278
394.9754,295.2213
391.51428,298.2857
387.99277,301.74637
385.02942,305.42648
382.1,310.8125
379.86667,316.94446
376.96393,322.68558
376.8158,328.8684
372.79092,344.13635
368.95587,356.05884
364.60144,365.65942
362.05554,372.5247
362.75925,378.2037
365.52533,384.29745
366.9366,391.47183
367.43152,400.226
369.61627,408.8256
371.5,416.5
374.2024,422.4643
377.2436,426.57693
379.5,427.6358
382.44382,425.35394
385.94446,419.96667
389.39908,413.5642
392.98453,406.81958
395.549,399.83334
397.48914,395.36957
399.91757,392.62088
401.63416,391.4634
403.25,390.18478
404.3172,389.91934
405.20526,389.0579
406.63416,389.5366
407.05405,391.27026
408.93478,395.03622
411.31927,399.43976
412.0443,402.48734
411.15625,403.3646
410.71176,402.62943
408.96066,399.54495
409.1,396.59473
410.3654,394.20193
411.9673,392.13553
415.35437,390.99515
418.88052,390.14603
421.5,390.5
422.4903,391.7039
422.0059,393.32352
423.14865,394.95947
423.29047,396.91904
425.43478,398.69565
424,401.05884
422.68918,404.24326
420.70834,408.97223
417.26,414.56668
415.13217,419.76437
415.11627,427.83722
416,440
421.23215,457.57144
425.07523,473.98672
430.33334,486.08975
438.53705,498.27777
444.16666,509.17947
448.5,517.5353
452.44232,523.0673
458.3654,528.74036
463.87036,532.5833
468.5625,535.7946
472.82455,536.0263
477.57,536.56
481.99524,537.4429
485.98215,539.7589
490.19565,539.62177
492.55554,537.5463
492.4914,534.4828
491.94247,532.9248
492.3684,530.6667
492.93518,527.5093
492.23148,525.4167
491.1607,523.2321
490.17328,522.4208
488.72726,523.2182
486.95456,522.9793
486.884,520.828
485.76086,517.7087
483.26105,514.3938
479.1491,511.57895
475.868,510.756
475.5,510.62622
476.23077,508.6154
476.57272,507.4909
476.14346,507.3
474.89822,508.4469
473.39908,511.58258
473.84167,513.50836
477.25,513.8333
479.91666,513.875
479.5991,514.3018
478.02893,513.16943
476.89517,512.0242
477.5614,512.4912
480.0303,514.13635
483.8721,513.5465
485.57193,512.2842
486.1,511.772
484.325,511.79166
482.1434,509.19766
481.04688,505.8125
480.86642,502.83588
479.0691,502.29675
476.68182,501.40152
475.8231,498.07693
474.8622,494.93307
475.01282,492.58548
473.72116,492.71155
473.41452,491.3718
474.0118,490.05905
475.48166,487.66513
475.70755,485.82074
473.07425,485.95544
472,483.05453
471.436,479.892
472.0926,476.85184
473,475.76416
471.03845,476.96155
470.96225,476.98114
472.7143,476.63492
475.9355,475.21774
476.399,475.4798
474.36917,476.90186
472.83334,475.4829
473.1148,471.68518
476.44214,467.16116
478.78696,464.9261
477.46704,466.0055
475.72937,466.58258
477.1695,466.95764
480.0403,465.96774
481.05173,465.15518
478.31818,464.5101
475.5,462.72882
475.1154,459.15384
477.37396,455.60083
480.20798,453.6947
479.4798,454.4697
477.56668,455.6238
477.5268,457.0357
479.89832,457.57626
481.72937,457.61926
479.26843,458.19473
475.17648,458.7255
473.16666,457.99207
474.74805,455.98062
477.0702,454.4737
480.21295,453.5
481.69565,454.07608
480.28494,456.87634
477.00504,458.84344
474.2094,458.53418
473.78333,456.96667
475,455.9737
476.86633,454.29208
477.39215,450.4608
477.6468,446.48166
476.41837,443.83673
471.00943,443.29245
463.98306,442.339
462.01587,440.72223
463.23227,442.03543
467.06616,447.68384
470.6095,454.4708
473.24637,458.44928
475.46945,458.17175
477.25183,456.6022
479.1744,454.07364
480.4916,450.8109
480.57562,447.86136
481.30908,444.43637
481.1875,441.6771
480.16666,440.60416
478.99506,441.75742
476.96722,446.31146
473.76315,453.2544
471.55554,457.5
468.29465,459.13394
464.3154,457.2
462.82812,451.96094
463.3889,446.6746
465.8684,442.1316
468.9909,439.2
470.3584,438.4115
469.98,437.764
470.2213,433.32788
470.58398,428.74426
470.81784,423.94186
470.92856,420.60526
470.85074,420.08954
471.89517,420.92743
472.8153,423.67117
473.17307,427.125
474.56097,431.9878
476.5164,436.27048
476.27216,440.55063
473.01376,447.70184
470.1953,457.97656
470.16165,467.6203
471.19354,473.12903
472.39832,474.77118
474.93384,475.27942
476.55148,474.33823
477.03906,473.6953
475,473.40475
472.3231,472.07693
470.0625,469.7578
467.43695,466.71622
465.57874,461.25592
467.08694,455.25363
469.55798,452.0145
471.74243,451.25757
473.27036,451.22592
473.93588,451.6453
474.72125,452.5
473.86066,450.91803
473.6846,451.6077
472.75,453.39166
470.1129,455.96774
466.932,457.564
466.39764,458.57086
466.36957,459.95218
465.32407,460.01852
464.1813,462.13736
462.23914,465.2935
466.16666,470.6037
471.109,474.19174
473.6511,473.30576
474.58954,470.44775
474.54138,468.32068
475.26813,467.65942
475.85876,468.5916
477.39917,471.0042
478.89844,472.0547
480.18,472.116
481.675,473.04166
482.99524,472.7857
482.2131,472.4918
480.59402,472.96155
479.11905,474.36667
476.33185,475.99557
474.89252,475.75235
473.31082,472.77927
469.2944,470.46262
464.21185,467.6271
461.80826,463.9812
462.61194,459.20895
462.8158,456.95114
462.61,457.61
461.09433,458.19812
460.4434,457.62265
459.19913,456.83627
457.4322,456.74576
456.75806,454.8441
458.3598,453.7243
460.97864,453.7564
464.64505,456.32443
468.39075,459.28152
470.6875,461.1953
472.042,462.27863
472.08694,460.81158
470.6533,459.40512
468.90768,458.07693
467.2438,457.0124
465.68182,457.83884
464.5357,459.79465
464.3532,462.45413
465.52106,466.28946
466.00467,471.9486
463.2069,478.7155
459,484.59183
457.76883,489.58603
460,492.22916
462.3302,492.74527
459.1087,492.76086
454.95282,492.3113
452.8909,492.26364
451.71817,493.33636
452.0566,496.56604
451.35046,499.92056
450.32794,502.3925
450.44254,501.61493
452.05103,502.43878
454.07608,503.84784
454.25903,503.90964
452.25,499.26724
